FAMILY,NAME,TITLE,PRIORITY,BASELINE-IMPACT,DESCRIPTION,SUPPLEMENTAL GUIDANCE,RELATED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACCESS CONTROL,AC-1,ACCESS CONTROL POLICY AND PROCEDURES,P1,LOW,,,, and guidance. Security program policies and procedures at the organization level may make the need for system-specific policies and procedures unnecessary. The policy can be included as part of the general information security policy for organizations or conversely, can be represented by multiple policies reflecting the complex nature of certain organizations. The procedures can be established for the security program in general and for particular information systems," if needed. The organizational risk management strategy is a key factor in establishing policy and procedures.""	PM-9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYSTEM AND INFORMATION INTEGRITY,SI-4 (20),PRIVILEGED USERS,,,The organization implements [Assignment: organization-defined additional monitoring] of privileged users.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYSTEM AND INFORMATION INTEGRITY,SI-4 (21),PROBATIONARY PERIODS,,,The organization implements [Assignment: organization-defined additional monitoring] of individuals during [Assignment: organization-defined probationary period].,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYSTEM AND INFORMATION INTEGRITY,SI-4 (22),UNAUTHORIZED NETWORK SERVICES,,,The information system detects network services that have not been authorized or approved by [Assignment: organization-defined authorization or approval processes] and [Selection (one or more): audits; alerts [Assignment: organization-defined personnel or roles]].,Unauthorized or unapproved network services include,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYSTEM AND INFORMATION INTEGRITY,SI-4 (23),HOST-BASED DEVICES,,,The organization implements [Assignment: organization-defined host-based monitoring mechanisms] at [Assignment: organization-defined information system components].,Information system components where host-based monitoring can be implemented include,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYSTEM AND INFORMATION INTEGRITY,SI-4 (24),INDICATORS OF COMPROMISE,,,The information system discovers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYSTEM AND INFORMATION INTEGRITY,SI-5,SECURITY ALERTS,,,,,, for example, external mission/business partners, supply chain partners, external service providers," and other peer/supporting organizations.""	SI-2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SI-5a.,,,,Receives information system security alerts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SI-5b.,,,,Generates internal security alerts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SI-5c.,,,,Disseminates security alerts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SI-5d.,,,,Implements security directives in accordance with established time frames,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYSTEM AND INFORMATION INTEGRITY,SI-5 (1),AUTOMATED ALERTS AND ADVISORIES,,HIGH,The organization employs automated mechanisms to make security alert and advisory information available throughout the organization.,The significant number of changes to organizational information systems and the environments in which those systems operate requires the dissemination of security-related information to a variety of organizational entities that have a direct interest in the success of organizational missions and business functions. Based on the information provided by the security alerts and advisories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYSTEM AND INFORMATION INTEGRITY,SI-6,SECURITY FUNCTION VERIFICATION,P1,HIGH,The information system:,Transitional states for information systems include,, messages to local computer consoles," and/or hardware indications such as lights.""	CA-7",CM-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SI-6a.,,,,Verifies the correct operation of [Assignment: organization-defined security functions];,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SI-6b.,,,,Performs this verification [Selection (one or more): [Assignment: organization-defined system transitional states]; upon command by user with appropriate privilege; [Assignment: organization-defined frequency]];,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SI-6c.,,,,Notifies [Assignment: organization-defined personnel or roles] of failed security verification tests; and,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SI-6d.,,,,[Selection (one or more): shuts the information system down; restarts the information system; [Assignment: organization-defined alternative action(s)]] when anomalies are discovered.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYSTEM AND INFORMATION INTEGRITY,SI-6 (1),NOTIFICATION OF FAILED SECURITY TESTS,,,[Withdrawn: Incorporated into SI-6].,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYSTEM AND INFORMATION INTEGRITY,SI-6 (2),AUTOMATION SUPPORT FOR DISTRIBUTED TESTING,,,The information system implements automated mechanisms to support the management of distributed security testing.,,SI-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYSTEM AND INFORMATION INTEGRITY,SI-6 (3),REPORT VERIFICATION RESULTS,,,The organization reports the results of security function verification to [Assignment: organization-defined personnel or roles].,Organizational personnel with potential interest in security function verification results include,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYSTEM AND INFORMATION INTEGRITY,SI-7,SOFTWARE,,,,,, tampering). Software includes, for example, operating systems (with key internal components such as kernels, drivers), middleware, and applications. Firmware includes, for example, the Basic Input Output System (BIOS). Information includes metadata such as security attributes associated with information. State-of-the-practice integrity-checking mechanisms (e.g., parity checks, cyclical redundancy checks," cryptographic hashes) and associated tools can automatically monitor the integrity of information systems and hosted applications.""	SA-12",SC-8,SC-13,SI-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYSTEM AND INFORMATION INTEGRITY,SI-7 (1),INTEGRITY CHECKS,,MODERATE,,,, or firmware. Transitional states include, for example, system startup, restart, shutdown," and abort.""	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYSTEM AND INFORMATION INTEGRITY,SI-7 (2),AUTOMATED NOTIFICATIONS OF INTEGRITY VIOLATIONS,,HIGH,The organization employs automated tools that provide notification to [Assignment: organization-defined personnel or roles] upon discovering discrepancies during integrity verification.,The use of automated tools to report integrity violations and to notify organizational personnel in a timely matter is an essential precursor to effective risk response. Personnel having an interest in integrity violations include,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYSTEM AND INFORMATION INTEGRITY,SI-7 (3),CENTRALLY-MANAGED INTEGRITY TOOLS,,,The organization employs centrally managed integrity verification tools.,,AU-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYSTEM AND INFORMATION INTEGRITY,SI-7 (4),TAMPER-EVIDENT PACKAGING,,,[Withdrawn: Incorporated into SA-12].,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYSTEM AND INFORMATION INTEGRITY,SI-7 (5),AUTOMATED RESPONSE TO INTEGRITY VIOLATIONS,,HIGH,The information system automatically [Selection (one or more): shuts the information system down; restarts the information system; implements [Assignment: organization-defined security safeguards]] when integrity violations are discovered.,Organizations may define different integrity checking and anomaly responses: (i) by type of information (e.g.,, halting the information system," or triggering audit alerts when unauthorized modifications to critical security files occur.""	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYSTEM AND INFORMATION INTEGRITY,SI-7 (6),CRYPTOGRAPHIC PROTECTION,,,The information system implements cryptographic mechanisms to detect unauthorized changes to software,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYSTEM AND INFORMATION INTEGRITY,SI-7 (7),INTEGRATION OF DETECTION AND RESPONSE,,MODERATE,,,,SI-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYSTEM AND INFORMATION INTEGRITY,SI-7 (8),AUDITING CAPABILITY FOR SIGNIFICANT EVENTS,,,The information system,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYSTEM AND INFORMATION INTEGRITY,SI-7 (9),VERIFY BOOT PROCESS,,,The information system verifies the integrity of the boot process of [Assignment: organization-defined devices].,Ensuring the integrity of boot processes is critical to starting devices in known/trustworthy states. Integrity verification mechanisms provide organizational personnel with assurance that only trusted code is executed during boot processes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYSTEM AND INFORMATION INTEGRITY,SI-7 (10),PROTECTION OF BOOT FIRMWARE,,,The information system implements [Assignment: organization-defined security safeguards] to protect the integrity of boot firmware in [Assignment: organization-defined devices].,Unauthorized modifications to boot firmware may be indicative of a sophisticated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYSTEM AND INFORMATION INTEGRITY,SI-7 (11),CONFINED ENVIRONMENTS WITH LIMITED PRIVILEGES,,,The organization requires that [Assignment: organization-defined user-installed software] execute in a confined physical or virtual machine environment with limited privileges.,Organizations identify software that may be of greater concern with regard to origin or potential for containing malicious code. For this type of software,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYSTEM AND INFORMATION INTEGRITY,SI-7 (12),INTEGRITY VERIFICATION,,,The organization requires that the integrity of [Assignment: organization-defined user-installed software] be verified prior to execution.,Organizations verify the integrity of user-installed software prior to execution to reduce the likelihood of executing malicious code or code that contains errors from unauthorized modifications. Organizations consider the practicality of approaches to verifying software integrity including,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYSTEM AND INFORMATION INTEGRITY,SI-7 (13),CODE EXECUTION IN PROTECTED ENVIRONMENTS,,,The organization allows execution of binary or machine-executable code obtained from sources with limited or no warranty and without the provision of source code only in confined physical or virtual machine environments and with the explicit approval of [Assignment: organization-defined personnel or roles].,This control enhancement applies to all sources of binary or machine-executable code including,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYSTEM AND INFORMATION INTEGRITY,SI-7 (14),BINARY OR MACHINE EXECUTABLE CODE,,HIGH,The organization:,This control enhancement applies to all sources of binary or machine-executable code including,," and there may be no owners who could make such repairs on behalf of organizations.""	SA-5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SI-7 (14)(a),,,,Prohibits the use of binary or machine-executable code from sources with limited or no warranty and without the provision of source code; and,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SI-7 (14)(b),,,,Provides exceptions to the source code requirement only for compelling mission/operational requirements and with the approval of the authorizing official.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYSTEM AND INFORMATION INTEGRITY,SI-7 (15),CODE AUTHENTICATION,,,The information system implements cryptographic mechanisms to authenticate [Assignment: organization-defined software or firmware components] prior to installation.,Cryptographic authentication includes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYSTEM AND INFORMATION INTEGRITY,SI-7 (16),TIME LIMIT ON PROCESS EXECUTION W/O SUPERVISION,,,The organization does not allow processes to execute without supervision for more than [Assignment: organization-defined time period].,This control enhancement addresses processes for which normal execution periods can be determined and situations in which organizations exceed such periods. Supervision includes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYSTEM AND INFORMATION INTEGRITY,SI-8,SPAM PROTECTION,P2,MODERATE,,,, workstations, mobile devices, and notebook/laptop computers. Spam can be transported by different means including, for example, electronic mail, electronic mail attachments, and web accesses. Spam protection mechanisms include, for example," signature definitions.""	AT-2",AT-3,SC-5,SC-7,SI-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SI-8a.,,,,Employs spam protection mechanisms at information system entry and exit points to detect and take action on unsolicited messages; and,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SI-8b.,,,,Updates spam protection mechanisms when new releases are available in accordance with organizational configuration management policy and procedures.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYSTEM AND INFORMATION INTEGRITY,SI-8 (1),CENTRAL MANAGEMENT,,MODERATE,,,,SI-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYSTEM AND INFORMATION INTEGRITY,SI-8 (2),AUTOMATIC UPDATES,,MODERATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYSTEM AND INFORMATION INTEGRITY,SI-8 (3),CONTINUOUS LEARNING CAPABILITY,,,The information system implements spam protection mechanisms with a learning capability to more effectively identify legitimate communications traffic.,Learning mechanisms include,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYSTEM AND INFORMATION INTEGRITY,SI-9,INFORMATION INPUT RESTRICTIONS,,,[Withdrawn: Incorporated into AC-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYSTEM AND INFORMATION INTEGRITY,SI-10,INFORMATION INPUT VALIDATION,P1,MODERATE,,,," the module or component that receives the tainted output will perform the wrong operations or otherwise interpret the data incorrectly. Prescreening inputs prior to passing to interpreters prevents the content from being unintentionally interpreted as commands. Input validation helps to ensure accurate and correct inputs and prevent attacks such as cross-site scripting and a variety of injection attacks.""	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYSTEM AND INFORMATION INTEGRITY,SI-10 (1),MANUAL OVERRIDE CAPABILITY,,,The information system:,,CM-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SI-10 (1)(a),,,,Provides a manual override capability for input validation of [Assignment: organization-defined inputs];,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SI-10 (1)(b),,,,Restricts the use of the manual override capability to only [Assignment: organization-defined authorized individuals]; and,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SI-10 (1)(c),,,,Audits the use of the manual override capability.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYSTEM AND INFORMATION INTEGRITY,SI-10 (2),REVIEW / RESOLUTION OF ERRORS,,,The organization ensures that input validation errors are reviewed and resolved within [Assignment: organization-defined time period].,Resolution of input validation errors includes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYSTEM AND INFORMATION INTEGRITY,SI-10 (3),PREDICTABLE BEHAVIOR,,,The information system behaves in a predictable and documented manner that reflects organizational and system objectives when invalid inputs are received.,A common vulnerability in organizational information systems is unpredictable behavior when invalid inputs are received. This control enhancement ensures that there is predictable behavior in the face of invalid inputs by specifying information system responses that facilitate transitioning the system to known states without adverse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYSTEM AND INFORMATION INTEGRITY,SI-10 (4),REVIEW / TIMING INTERACTIONS,,,The organization accounts for timing interactions among information system components in determining appropriate responses for invalid inputs.,In addressing invalid information system inputs received across protocol interfaces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYSTEM AND INFORMATION INTEGRITY,SI-10 (5),RESTRICT INPUTS TO TRUSTED SOURCES AND APPROVED FORMATS,,,The organization restricts the use of information inputs to [Assignment: organization-defined trusted sources] and/or [Assignment: organization-defined formats].,This control enhancement applies the concept of whitelisting to information inputs. Specifying known trusted sources for information inputs and acceptable formats for such inputs can reduce the probability of malicious activity.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
